scheme_code,scheme_name_x, nav_date, nav,normalized_name_x,matched_name,matched_scheme_name,Scheme Code,ISIN Div Payout/ ISIN Growth,ISIN Div Reinvestment,scheme_name_y,Net Asset Value,Date,normalized_name_y
18304,Aditya Birla SL Banking & PSU Debt(G)-Direct Plan,7/22/2024 12:00:00 AM,351.0826,adityabirlaslbankingpsudebtgdirectplan,adityabirlasunlifebankingpsudebtfunddirectplangrowth,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,119550.0,INF209K01YN0,-,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,351.0826,22-Jul-24,adityabirlasunlifebankingpsudebtfunddirectplangrowth
5184,Aditya Birla SL Banking & PSU Debt(IDCW),7/22/2024 12:00:00 AM,148.2879,adityabirlaslbankingpsudebtidcw,adityabirlasunlifebankingpsudebtfunddirectidcw,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551.0,INF209KA12Z1,INF209KA13Z9,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,105.223,22-Jul-24,adityabirlasunlifebankingpsudebtfunddirectidcw
18303,Aditya Birla SL Banking & PSU Debt(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,105.223,adityabirlaslbankingpsudebtidcwdirectplan,adityabirlasunlifebankingpsudebtfunddirectplangrowth,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,119550.0,INF209K01YN0,-,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,351.0826,22-Jul-24,adityabirlasunlifebankingpsudebtfunddirectplangrowth
43447,Aditya Birla SL Banking & PSU Debt(IDCW-Reinv),7/22/2024 12:00:00 AM,148.2879,adityabirlaslbankingpsudebtidcwreinv,,,,,,,,,
43448,Aditya Birla SL Banking & PSU Debt(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,105.223,adityabirlaslbankingpsudebtidcwreinvdirectplan,,,,,,,,,
6827,Aditya Birla SL Banking & PSU Debt(M-IDCW),7/22/2024 12:00:00 AM,111.3925,adityabirlaslbankingpsudebtmidcw,,,,,,,,,
18302,Aditya Birla SL Banking & PSU Debt(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,115.1816,adityabirlaslbankingpsudebtmidcwdirectplan,adityabirlasunlifebankingpsudebtfunddirectplangrowth,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,119550.0,INF209K01YN0,-,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,351.0826,22-Jul-24,adityabirlasunlifebankingpsudebtfunddirectplangrowth
5185,Aditya Birla SL Banking & PSU Debt(Q-IDCW),7/22/2024 12:00:00 AM,102.3214,adityabirlaslbankingpsudebtqidcw,,,,,,,,,
18305,Aditya Birla SL Banking & PSU Debt(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,105.6514,adityabirlaslbankingpsudebtqidcwdirectplan,adityabirlasunlifebankingpsudebtfunddirectplangrowth,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,119550.0,INF209K01YN0,-,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,351.0826,22-Jul-24,adityabirlasunlifebankingpsudebtfunddirectplangrowth
484,Aditya Birla SL Banking & PSU Debt-Ret(G),7/22/2024 12:00:00 AM,509.4131,adityabirlaslbankingpsudebtretg,,,,,,,,,
7050,Aditya Birla SL Banking & PSU Debt-Ret(M-IDCW),7/22/2024 12:00:00 AM,111.1731,adityabirlaslbankingpsudebtretmidcw,adityabirlasunlifebankingpsudebtfunddirectidcw,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551.0,INF209KA12Z1,INF209KA13Z9,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,105.223,22-Jul-24,adityabirlasunlifebankingpsudebtfunddirectidcw
483,Aditya Birla SL Banking & PSU Debt-Ret(Q-IDCW),7/22/2024 12:00:00 AM,105.1317,adityabirlaslbankingpsudebtretqidcw,adityabirlasunlifebankingpsudebtfunddirectidcw,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551.0,INF209KA12Z1,INF209KA13Z9,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,105.223,22-Jul-24,adityabirlasunlifebankingpsudebtfunddirectidcw
35815,Aditya Birla SL BSE Sensex ETF,7/22/2024 12:00:00 AM,79.3516,adityabirlaslbsesensexetf,adityabirlasunlifebsesensexetf,Aditya Birla Sun Life BSE Sensex ETF,139581.0,INF209KB10E8,-,Aditya Birla Sun Life BSE Sensex ETF,79.3516,22-Jul-24,adityabirlasunlifebsesensexetf
46012,Aditya Birla SL Business Cycle Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,15.5,adityabirlaslbusinesscyclefundgdirectplan,adityabirlasunlifebusinesscyclefunddirectidcwpayout,Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout,149297.0,INF209KB15D9,-,Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout,15.5,22-Jul-24,adityabirlasunlifebusinesscyclefunddirectidcwpayout
46013,Aditya Birla SL Business Cycle Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.5,adityabirlaslbusinesscyclefundidcwdirectplan,adityabirlasunlifebusinesscyclefunddirectidcwpayout,Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout,149297.0,INF209KB15D9,-,Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout,15.5,22-Jul-24,adityabirlasunlifebusinesscyclefunddirectidcwpayout
45733,Aditya Birla SL Business Cycle Fund-Reg(G),7/22/2024 12:00:00 AM,14.92,adityabirlaslbusinesscyclefundregg,adityabirlasunlifebusinesscyclefundregulargrowth,Aditya Birla Sun Life Business Cycle Fund-Regular-Growth,149296.0,INF209KB12D6,-,Aditya Birla Sun Life Business Cycle Fund-Regular-Growth,14.92,22-Jul-24,adityabirlasunlifebusinesscyclefundregulargrowth
46011,Aditya Birla SL Business Cycle Fund-Reg(IDCW),7/22/2024 12:00:00 AM,14.92,adityabirlaslbusinesscyclefundregidcw,adityabirlasunlifebusinesscyclefundregularidcwpayout,Aditya Birla Sun Life Business Cycle Fund-Regular IDCW Payout,149294.0,INF209KB13D4,-,Aditya Birla Sun Life Business Cycle Fund-Regular IDCW Payout,14.92,22-Jul-24,adityabirlasunlifebusinesscyclefundregularidcwpayout
453,Aditya Birla SL Corp Bond Fund(G),7/22/2024 12:00:00 AM,104.2152,adityabirlaslcorpbondfundg,,,,,,,,,
18294,Aditya Birla SL Corp Bond Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,105.8049,adityabirlaslcorpbondfundgdirectplan,adityabirlasunlifecorporatebondfundgrowthdirectplan,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533.0,INF209K01S38,-,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,105.8049,22-Jul-24,adityabirlasunlifecorporatebondfundgrowthdirectplan
24174,Aditya Birla SL Corp Bond Fund(IDCW),7/22/2024 12:00:00 AM,11.7308,adityabirlaslcorpbondfundidcw,,,,,,,,,
24215,Aditya Birla SL Corp Bond Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.425,adityabirlaslcorpbondfundidcwdirectplan,adityabirlasunlifecorporatebondfundgrowthdirectplan,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533.0,INF209K01S38,-,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,105.8049,22-Jul-24,adityabirlasunlifecorporatebondfundgrowthdirectplan
43449,Aditya Birla SL Corp Bond Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,11.7308,adityabirlaslcorpbondfundidcwreinv,,,,,,,,,
34468,Aditya Birla SL Corp Bond Fund(M-IDCW Reinv),7/22/2024 12:00:00 AM,12.3911,adityabirlaslcorpbondfundmidcwreinv,,,,,,,,,
35426,Aditya Birla SL Corp Bond Fund(M-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,12.5632,adityabirlaslcorpbondfundmidcwreinvdirectplan,,,,,,,,,
454,Aditya Birla SL Corp Bond Fund(M-IDCW),7/22/2024 12:00:00 AM,12.3911,adityabirlaslcorpbondfundmidcw,,,,,,,,,
18295,Aditya Birla SL Corp Bond Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.5632,adityabirlaslcorpbondfundmidcwdirectplan,,,,,,,,,
32541,Aditya Birla SL Credit Risk Fund(B)-Direct Plan,7/22/2024 12:00:00 AM,20.9554,adityabirlaslcreditriskfundbdirectplan,adityabirlasunlifecreditriskfunddirectplanbonus,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,134388.0,INF209KA1L12,-,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,20.9554,22-Jul-24,adityabirlasunlifecreditriskfunddirectplanbonus
32539,Aditya Birla SL Credit Risk Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,20.9563,adityabirlaslcreditriskfundgdirectplan,adityabirlasunlifecreditriskfunddirectplanbonus,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,134388.0,INF209KA1L12,-,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,20.9554,22-Jul-24,adityabirlasunlifecreditriskfunddirectplanbonus
32540,Aditya Birla SL Credit Risk Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.4798,adityabirlaslcreditriskfundidcwdirectplan,adityabirlasunlifecreditriskfunddirectplanbonus,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,134388.0,INF209KA1L12,-,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,20.9554,22-Jul-24,adityabirlasunlifecreditriskfunddirectplanbonus
35427,Aditya Birla SL Credit Risk Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,12.4798,adityabirlaslcreditriskfundidcwreinvdirectplan,adityabirlasunlifecreditriskfunddirectplanbonus,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,134388.0,INF209KA1L12,-,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,20.9554,22-Jul-24,adityabirlasunlifecreditriskfunddirectplanbonus
29571,Aditya Birla SL Credit Risk Fund-Reg(G),7/22/2024 12:00:00 AM,19.2809,adityabirlaslcreditriskfundregg,adityabirlasunlifecreditriskfundregularidcw,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,134386.0,INF209KA1K54,INF209KA1K62,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,11.4678,22-Jul-24,adityabirlasunlifecreditriskfundregularidcw
32537,Aditya Birla SL Credit Risk Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.4678,adityabirlaslcreditriskfundregidcw,adityabirlasunlifecreditriskfundregularidcw,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,134386.0,INF209KA1K54,INF209KA1K62,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,11.4678,22-Jul-24,adityabirlasunlifecreditriskfundregularidcw
36682,Aditya Birla SL Credit Risk Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,11.4678,adityabirlaslcreditriskfundregidcwreinv,adityabirlasunlifecreditriskfundregularidcw,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,134386.0,INF209KA1K54,INF209KA1K62,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,11.4678,22-Jul-24,adityabirlasunlifecreditriskfundregularidcw
48976,Aditya Birla SL CRISIL Broad Based Gilt ETF,7/22/2024 12:00:00 AM,100.5772,adityabirlaslcrisilbroadbasedgiltetf,adityabirlasunlifecrisilbroadbasedgiltetf,ADITYA BIRLA SUN LIFE CRISIL BROAD BASED GILT ETF,152732.0,INF209KC1134,-,ADITYA BIRLA SUN LIFE CRISIL BROAD BASED GILT ETF,100.5772,22-Jul-24,adityabirlasunlifecrisilbroadbasedgiltetf
46961,Aditya Birla SL CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.5222,adityabirlaslcrisilibx5050giltplussdlapr2028indexfundgdirectplan,adityabirlasunlifecrisilibx5050giltplussdlapr2028indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL APR 2028 Index Fund-Direct IDCW,150704.0,INF209KB15N8,-,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL APR 2028 Index Fund-Direct IDCW,11.5219,22-Jul-24,adityabirlasunlifecrisilibx5050giltplussdlapr2028indexfunddirectidcw
46962,Aditya Birla SL CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.5219,adityabirlaslcrisilibx5050giltplussdlapr2028indexfundidcwdirectplan,adityabirlasunlifecrisilibx5050giltplussdlapr2028indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL APR 2028 Index Fund-Direct IDCW,150704.0,INF209KB15N8,-,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL APR 2028 Index Fund-Direct IDCW,11.5219,22-Jul-24,adityabirlasunlifecrisilibx5050giltplussdlapr2028indexfunddirectidcw
46897,Aditya Birla SL CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.4902,adityabirlaslcrisilibx5050giltplussdlapr2028indexfundregg,adityabirlasunlifecrisilibx5050giltplussdlapr2028indexfundregulargrowth,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Regular Growth,150703.0,INF209KB12N5,-,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Regular Growth,11.4902,22-Jul-24,adityabirlasunlifecrisilibx5050giltplussdlapr2028indexfundregulargrowth
46960,Aditya Birla SL CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.4912,adityabirlaslcrisilibx5050giltplussdlapr2028indexfundregidcw,adityabirlasunlifecrisilibx5050giltplussdlapr2028indexfundregularidcw,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Regular IDCW,150705.0,INF209KB13N3,-,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Regular IDCW,11.4912,22-Jul-24,adityabirlasunlifecrisilibx5050giltplussdlapr2028indexfundregularidcw
46565,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.3233,adityabirlaslcrisilibx6040sdlaaapsuapr2025indexfundgdirectplan,adityabirlasunlifecrisilibx6040sdlaaapsuapr2025indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-APR 2025 Index Fund-Direct IDCW,150355.0,INF209KB14I1,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-APR 2025 Index Fund-Direct IDCW,11.3241,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2025indexfunddirectidcw
46566,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.3241,adityabirlaslcrisilibx6040sdlaaapsuapr2025indexfundidcwdirectplan,adityabirlasunlifecrisilibx6040sdlaaapsuapr2025indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-APR 2025 Index Fund-Direct IDCW,150355.0,INF209KB14I1,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-APR 2025 Index Fund-Direct IDCW,11.3241,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2025indexfunddirectidcw
46226,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.2855,adityabirlaslcrisilibx6040sdlaaapsuapr2025indexfundregg,adityabirlasunlifecrisilibx6040sdlaaapsuapr2025indexfundregulargrowth,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-APR 2025 Index Fund-Regular Growth,150354.0,INF209KB11I7,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-APR 2025 Index Fund-Regular Growth,11.2855,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2025indexfundregulargrowth
46564,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.2855,adityabirlaslcrisilibx6040sdlaaapsuapr2025indexfundregidcw,adityabirlasunlifecrisilibx6040sdlaaapsuapr2025indexfundregularidcw,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-APR 2025 Index Fund-Regular IDCW,150356.0,INF209KB12I5,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-APR 2025 Index Fund-Regular IDCW,11.2855,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2025indexfundregularidcw
46568,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU - Apr 2027 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.3472,adityabirlaslcrisilibx6040sdlaaapsuapr2027indexfundgdirectplan,adityabirlasunlifecrisilibx6040sdlaaapsuapr2027indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct IDCW,150352.0,INF209KB10I9,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct IDCW,11.349,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2027indexfunddirectidcw
46569,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU - Apr 2027 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.349,adityabirlaslcrisilibx6040sdlaaapsuapr2027indexfundidcwdirectplan,adityabirlasunlifecrisilibx6040sdlaaapsuapr2027indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct IDCW,150352.0,INF209KB10I9,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct IDCW,11.349,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2027indexfunddirectidcw
46227,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU - Apr 2027 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.2947,adityabirlaslcrisilibx6040sdlaaapsuapr2027indexfundregg,adityabirlasunlifecrisilibx6040sdlaaapsuapr2027indexfundregulargrowth,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Regular Growth,150351.0,INF209KB17H6,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Regular Growth,11.2947,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2027indexfundregulargrowth
46567,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU - Apr 2027 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.2915,adityabirlaslcrisilibx6040sdlaaapsuapr2027indexfundregidcw,adityabirlasunlifecrisilibx6040sdlaaapsuapr2027indexfundregularidcw,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Regular IDCW,150350.0,INF209KB18H4,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Regular IDCW,11.2915,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2027indexfundregularidcw
47222,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU Apr 2026 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.2038,adityabirlaslcrisilibx6040sdlaaapsuapr2026indexfundgdirectplan,adityabirlasunlifecrisilibx6040sdlaaapsuapr2026indexfunddirectidcwpayout,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund-Direct IDCW Payout,150939.0,INF209KB11P2,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund-Direct IDCW Payout,11.2038,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2026indexfunddirectidcwpayout
47223,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU Apr 2026 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.2038,adityabirlaslcrisilibx6040sdlaaapsuapr2026indexfundidcwdirectplan,adityabirlasunlifecrisilibx6040sdlaaapsuapr2026indexfunddirectidcwpayout,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund-Direct IDCW Payout,150939.0,INF209KB11P2,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund-Direct IDCW Payout,11.2038,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2026indexfunddirectidcwpayout
47220,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU Apr 2026 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.1596,adityabirlaslcrisilibx6040sdlaaapsuapr2026indexfundregg,adityabirlasunlifecrisilibx6040sdlaaapsuapr2026indexfundregulargrowth,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU APR 2026 Index Fund-Regular Growth,150936.0,INF209KB18O0,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU APR 2026 Index Fund-Regular Growth,11.1596,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2026indexfundregulargrowth
47221,Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU Apr 2026 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.1605,adityabirlaslcrisilibx6040sdlaaapsuapr2026indexfundregidcw,adityabirlasunlifecrisilibx6040sdlaaapsuapr2025indexfundregularidcw,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-APR 2025 Index Fund-Regular IDCW,150356.0,INF209KB12I5,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-APR 2025 Index Fund-Regular IDCW,11.2855,22-Jul-24,adityabirlasunlifecrisilibx6040sdlaaapsuapr2025indexfundregularidcw
46964,Aditya Birla SL CRISIL IBX Gilt - April 2026 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.4024,adityabirlaslcrisilibxgiltapril2026indexfundgdirectplan,adityabirlasunlifecrisilibxgiltapril2026indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX Gilt- April 2026 Index Fund-Direct IDCW,150699.0,INF209KB11N7,-,Aditya Birla Sun Life Crisil IBX Gilt- April 2026 Index Fund-Direct IDCW,11.4032,22-Jul-24,adityabirlasunlifecrisilibxgiltapril2026indexfunddirectidcw
46965,Aditya Birla SL CRISIL IBX Gilt - April 2026 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.4032,adityabirlaslcrisilibxgiltapril2026indexfundidcwdirectplan,adityabirlasunlifecrisilibxgiltapril2026indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX Gilt- April 2026 Index Fund-Direct IDCW,150699.0,INF209KB11N7,-,Aditya Birla Sun Life Crisil IBX Gilt- April 2026 Index Fund-Direct IDCW,11.4032,22-Jul-24,adityabirlasunlifecrisilibxgiltapril2026indexfunddirectidcw
46891,Aditya Birla SL CRISIL IBX Gilt - April 2026 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.3697,adityabirlaslcrisilibxgiltapril2026indexfundregg,adityabirlasunlifecrisilibxgiltapril2026indexfundregulargrowth,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Regular Growth,150701.0,INF209KB18M4,-,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Regular Growth,11.3697,22-Jul-24,adityabirlasunlifecrisilibxgiltapril2026indexfundregulargrowth
46963,Aditya Birla SL CRISIL IBX Gilt - April 2026 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.3702,adityabirlaslcrisilibxgiltapril2026indexfundregidcw,adityabirlasunlifecrisilibxgiltapril2026indexfundregularidcw,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Regular IDCW,150700.0,INF209KB19M2,-,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Regular IDCW,11.3702,22-Jul-24,adityabirlasunlifecrisilibxgiltapril2026indexfundregularidcw
47759,Aditya Birla SL CRISIL IBX Gilt Apr 2028 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.0358,adityabirlaslcrisilibxgiltapr2028indexfundgdirectplan,adityabirlasunlifecrisilibxgiltapr2028indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct IDCW,151584.0,INF209KB12U0,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct IDCW,11.0386,22-Jul-24,adityabirlasunlifecrisilibxgiltapr2028indexfunddirectidcw
47760,Aditya Birla SL CRISIL IBX Gilt Apr 2028 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.0386,adityabirlaslcrisilibxgiltapr2028indexfundidcwdirectplan,adityabirlasunlifecrisilibxgiltapr2028indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct IDCW,151584.0,INF209KB12U0,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct IDCW,11.0386,22-Jul-24,adityabirlasunlifecrisilibxgiltapr2028indexfunddirectidcw
47757,Aditya Birla SL CRISIL IBX Gilt Apr 2028 Index Fund-Reg(G),7/22/2024 12:00:00 AM,10.9953,adityabirlaslcrisilibxgiltapr2028indexfundregg,adityabirlasunlifecrisilibxgiltapr2028indexfundregulargrowth,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Regular Growth,151583.0,INF209KB19T7,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Regular Growth,10.9953,22-Jul-24,adityabirlasunlifecrisilibxgiltapr2028indexfundregulargrowth
47758,Aditya Birla SL CRISIL IBX Gilt Apr 2028 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,10.9949,adityabirlaslcrisilibxgiltapr2028indexfundregidcw,adityabirlasunlifecrisilibxgiltapr2028indexfundregularidcw,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Regular IDCW,151582.0,INF209KB10U4,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Regular IDCW,10.9949,22-Jul-24,adityabirlasunlifecrisilibxgiltapr2028indexfundregularidcw
47047,Aditya Birla SL CRISIL IBX Gilt Apr 2029 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.5744,adityabirlaslcrisilibxgiltapr2029indexfundgdirectplan,adityabirlasunlifecrisilibxgiltapr2029indexfunddirectidcw,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Direct IDCW,150780.0,INF209KB13O1,-,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Direct IDCW,10.5338,22-Jul-24,adityabirlasunlifecrisilibxgiltapr2029indexfunddirectidcw
