scheme_code, scheme_code, nav_date, nav
8142,Aditya Birla SL Floating Rate Fund(W-IDCW),7/22/2024 12:00:00 AM,100.6926
18247,Aditya Birla SL Floating Rate Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,100.7134
387,Aditya Birla SL Floating Rate Fund-Ret(G),7/22/2024 12:00:00 AM,467.2991
388,Aditya Birla SL Floating Rate Fund-Ret(W-IDCW),7/22/2024 12:00:00 AM,100.7589
489,Aditya Birla SL Focused Fund(G),7/22/2024 12:00:00 AM,136.7478
18301,Aditya Birla SL Focused Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,152.6378
488,Aditya Birla SL Focused Fund(IDCW),7/22/2024 12:00:00 AM,24.8731
18300,Aditya Birla SL Focused Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,58.0466
15226,Aditya Birla SL Focused Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,24.8731
20055,Aditya Birla SL Focused Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,58.0466
16012,Aditya Birla SL Frontline Equity (Trigger Facility)(G),7/22/2024 12:00:00 AM,511.14
447,Aditya Birla SL Frontline Equity Fund(G),7/22/2024 12:00:00 AM,511.14
18249,Aditya Birla SL Frontline Equity Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,561.18
446,Aditya Birla SL Frontline Equity Fund(IDCW),7/22/2024 12:00:00 AM,43.55
18248,Aditya Birla SL Frontline Equity Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,103.32
17223,Aditya Birla SL Frontline Equity Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,43.55
20099,Aditya Birla SL Frontline Equity Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,103.32
45595,Aditya Birla SL FTP-TI-1837D(G)-Direct Plan,7/22/2024 12:00:00 AM,11.8899
45596,Aditya Birla SL FTP-TI-1837D(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.8912
45593,Aditya Birla SL FTP-TI-1837D-Reg(G),7/22/2024 12:00:00 AM,11.8535
45594,Aditya Birla SL FTP-TI-1837D-Reg(IDCW),7/22/2024 12:00:00 AM,11.8535
45630,Aditya Birla SL FTP-TJ-1838D(G)-Direct Plan,7/22/2024 12:00:00 AM,11.8877
45631,Aditya Birla SL FTP-TJ-1838D(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.889
45628,Aditya Birla SL FTP-TJ-1838D-Reg(G),7/22/2024 12:00:00 AM,11.854
45629,Aditya Birla SL FTP-TJ-1838D-Reg(IDCW),7/22/2024 12:00:00 AM,11.8541
46538,Aditya Birla SL FTP-TQ-1879D(G)-Direct Plan,7/22/2024 12:00:00 AM,11.4494
46536,Aditya Birla SL FTP-TQ-1879D-Reg(G),7/22/2024 12:00:00 AM,11.4335
46537,Aditya Birla SL FTP-TQ-1879D-Reg(IDCW),7/22/2024 12:00:00 AM,11.4331
47308,Aditya Birla SL FTP-UB-1224D(G)-Direct Plan,7/22/2024 12:00:00 AM,11.197
47306,Aditya Birla SL FTP-UB-1224D-Reg(G),7/22/2024 12:00:00 AM,11.1791
47307,Aditya Birla SL FTP-UB-1224D-Reg(IDCW),7/22/2024 12:00:00 AM,11.1791
47850,Aditya Birla SL FTP-UJ-1110D(G)-Direct Plan,7/22/2024 12:00:00 AM,11.0165
47851,Aditya Birla SL FTP-UJ-1110D(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.021
47848,Aditya Birla SL FTP-UJ-1110D-Reg(G),7/22/2024 12:00:00 AM,11.0019
47849,Aditya Birla SL FTP-UJ-1110D-Reg(IDCW),7/22/2024 12:00:00 AM,11.0026
399,Aditya Birla SL G-Sec Fund(G),7/22/2024 12:00:00 AM,75.9638
18251,Aditya Birla SL G-Sec Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,81.1203
19605,Aditya Birla SL G-Sec Fund(G)-Instant Gain,7/22/2024 12:00:00 AM,75.9638
36702,Aditya Birla SL G-Sec Fund(G)-Instant Gain-Direct Plan,7/22/2024 12:00:00 AM,81.1203
44514,Aditya Birla SL G-Sec Fund(Q-IDCW Reinv),7/22/2024 12:00:00 AM,11.2869
35431,Aditya Birla SL G-Sec Fund(Q-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,11.9586
400,Aditya Birla SL G-Sec Fund(Q-IDCW),7/22/2024 12:00:00 AM,11.2869
19424,Aditya Birla SL G-Sec Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.9586
6063,Aditya Birla SL Global Emerging Opp Fund(G),7/19/2024 12:00:00 AM,24.1396
19359,Aditya Birla SL Global Emerging Opp Fund(G)-Direct Plan,7/19/2024 12:00:00 AM,25.1311
31563,Aditya Birla SL Global Emerging Opp Fund(IDCW),7/19/2024 12:00:00 AM,24.1439
35472,Aditya Birla SL Global Emerging Opp Fund(IDCW)-Direct Plan,7/19/2024 12:00:00 AM,22.227
6064,Aditya Birla SL Global Emerging Opp Fund(IDCW-Payout),7/19/2024 12:00:00 AM,24.1439
19358,Aditya Birla SL Global Emerging Opp Fund(IDCW-Payout)-Direct Plan,7/19/2024 12:00:00 AM,22.227
3841,Aditya Birla SL Global Excellence Equity FoF(G),7/19/2024 12:00:00 AM,31.3336
19357,Aditya Birla SL Global Excellence Equity FoF(G)-Direct Plan,7/19/2024 12:00:00 AM,33.1317
31240,Aditya Birla SL Global Excellence Equity FoF(IDCW),7/19/2024 12:00:00 AM,31.3531
35470,Aditya Birla SL Global Excellence Equity FoF(IDCW)-Direct Plan,7/19/2024 12:00:00 AM,33.1486
3842,Aditya Birla SL Global Excellence Equity FoF(IDCW-Payout),7/19/2024 12:00:00 AM,31.3531
19356,Aditya Birla SL Global Excellence Equity FoF(IDCW-Payout)-Direct Plan,7/19/2024 12:00:00 AM,33.1486
13056,Aditya Birla SL Gold ETF,7/22/2024 12:00:00 AM,65.1317
16220,Aditya Birla SL Gold Fund(G),7/22/2024 12:00:00 AM,21.8836
18254,Aditya Birla SL Gold Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,22.6721
16221,Aditya Birla SL Gold Fund(IDCW),7/22/2024 12:00:00 AM,21.8825
18253,Aditya Birla SL Gold Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,22.6753
16326,Aditya Birla SL Gold Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,21.8825
20091,Aditya Birla SL Gold Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,22.6753
7667,Aditya Birla SL Income Fund(DAP),7/22/2024 12:00:00 AM,29.4215
405,Aditya Birla SL Income Fund(G),7/22/2024 12:00:00 AM,116.6242
18258,Aditya Birla SL Income Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,125.2492
32029,Aditya Birla SL Income Fund(IDCW),7/22/2024 12:00:00 AM,12.5406
32222,Aditya Birla SL Income Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.3101
43453,Aditya Birla SL Income Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,12.5406
36390,Aditya Birla SL Income Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,13.3101
31695,Aditya Birla SL Income Fund(Q-IDCW Reinv),7/22/2024 12:00:00 AM,13.2148
18259,Aditya Birla SL Income Fund(Q-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,14.1294
404,Aditya Birla SL Income Fund(Q-IDCW),7/22/2024 12:00:00 AM,13.2148
35461,Aditya Birla SL Income Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.1294
409,Aditya Birla SL India GenNext Fund(G),7/22/2024 12:00:00 AM,210.93
18263,Aditya Birla SL India GenNext Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,238.7
408,Aditya Birla SL India GenNext Fund(IDCW),7/22/2024 12:00:00 AM,41.85
18262,Aditya Birla SL India GenNext Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,52.52
44513,Aditya Birla SL India GenNext Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,41.85
35429,Aditya Birla SL India GenNext Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,52.52
413,Aditya Birla SL Infrastructure Fund(G),7/22/2024 12:00:00 AM,99.23
18268,Aditya Birla SL Infrastructure Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,108.48
412,Aditya Birla SL Infrastructure Fund(IDCW),7/22/2024 12:00:00 AM,31.26
18267,Aditya Birla SL Infrastructure Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,52.15
16013,Aditya Birla SL Infrastructure Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,31.26
20082,Aditya Birla SL Infrastructure Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,52.15
460,Aditya Birla SL Intl. Equity Fund(G),7/22/2024 12:00:00 AM,33.5612
18270,Aditya Birla SL Intl. Equity Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,36.0051
459,Aditya Birla SL Intl. Equity Fund(IDCW),7/22/2024 12:00:00 AM,16.3348
35443,Aditya Birla SL Intl. Equity Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,36.0264
17464,Aditya Birla SL Intl. Equity Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,16.3348
18269,Aditya Birla SL Intl. Equity Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,36.0264
20711,Aditya Birla SL Inv Inc-QS I(G)-Direct Plan,7/22/2024 12:00:00 AM,32.0878
466,Aditya Birla SL Inv Inc-QS I-Reg(G),7/22/2024 12:00:00 AM,31.9093
465,Aditya Birla SL Inv Inc-QS I-Reg(IDCW),7/22/2024 12:00:00 AM,10.1062
463,Aditya Birla SL Inv Inc-QS-I-Inst(IDCW),7/22/2024 12:00:00 AM,10.1063
7852,Aditya Birla SL Liquid Fund(DAP),7/22/2024 12:00:00 AM,266.102
291,Aditya Birla SL Liquid Fund(DD-IDCW),7/22/2024 12:00:00 AM,100.195
18176,Aditya Birla SL Liquid Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,100.195
293,Aditya Birla SL Liquid Fund(G),7/22/2024 12:00:00 AM,394.3208
18175,Aditya Birla SL Liquid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,398.5859
34543,Aditya Birla SL Liquid Fund(IDCW),7/22/2024 12:00:00 AM,153.453
21436,Aditya Birla SL Liquid Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,201.2681
44515,Aditya Birla SL Liquid Fund(W-IDCW Reinv),7/22/2024 12:00:00 AM,100.2803
35422,Aditya Birla SL Liquid Fund(W-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,100.2814
294,Aditya Birla SL Liquid Fund(W-IDCW),7/22/2024 12:00:00 AM,100.2803
18174,Aditya Birla SL Liquid Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,100.2814
288,Aditya Birla SL Liquid Fund-Inst(DD-IDCW),7/22/2024 12:00:00 AM,108.023
289,Aditya Birla SL Liquid Fund-Inst(G),7/22/2024 12:00:00 AM,656.6704
296,Aditya Birla SL Liquid Fund-Inst(W-IDCW),7/22/2024 12:00:00 AM,108.1344
297,Aditya Birla SL Liquid Fund-Ret(DD-IDCW),7/22/2024 12:00:00 AM,163.694
298,Aditya Birla SL Liquid Fund-Ret(G),7/22/2024 12:00:00 AM,639.9006
46713,Aditya Birla SL Long Duration Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.9803
47061,Aditya Birla SL Long Duration Fund(IDCW Reinvest)-Direct Plan,7/22/2024 12:00:00 AM,11.1398
46714,Aditya Birla SL Long Duration Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.1398
46711,Aditya Birla SL Long Duration Fund-Reg(G),7/22/2024 12:00:00 AM,11.8339
48370,Aditya Birla SL Long Duration Fund-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,10.9987
46712,Aditya Birla SL Long Duration Fund-Reg(IDCW),7/22/2024 12:00:00 AM,10.9987
12853,Aditya Birla SL Low Duration Fund(DD-IDCW),7/22/2024 12:00:00 AM,100.5088
18229,Aditya Birla SL Low Duration Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,100.5088
440,Aditya Birla SL Low Duration Fund(G),7/22/2024 12:00:00 AM,613.8379
18230,Aditya Birla SL Low Duration Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,674.9544
16609,Aditya Birla SL Low Duration Fund(W-IDCW Reinv),7/22/2024 12:00:00 AM,100.6522
35435,Aditya Birla SL Low Duration Fund(W-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,100.7573
442,Aditya Birla SL Low Duration Fund(W-IDCW),7/22/2024 12:00:00 AM,100.6522
18231,Aditya Birla SL Low Duration Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,100.7573
439,Aditya Birla SL Low Duration Fund-Inst(DD-IDCW),7/22/2024 12:00:00 AM,100.5084
441,Aditya Birla SL Low Duration Fund-Inst(G),7/22/2024 12:00:00 AM,430.402
18274,Aditya Birla SL Medium Term Plan(G)-Direct Plan,7/22/2024 12:00:00 AM,38.1213
35464,Aditya Birla SL Medium Term Plan(H-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,13.5096
19896,Aditya Birla SL Medium Term Plan(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.5096
35462,Aditya Birla SL Medium Term Plan(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,16.5235
18273,Aditya Birla SL Medium Term Plan(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,16.5235
35463,Aditya Birla SL Medium Term Plan(Q-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,12.9554
18275,Aditya Birla SL Medium Term Plan(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.9554
7683,Aditya Birla SL Medium Term Plan-Reg(G),7/22/2024 12:00:00 AM,35.2954
31722,Aditya Birla SL Medium Term Plan-Reg(H-IDCW Reinv),7/22/2024 12:00:00 AM,12.8222
7687,Aditya Birla SL Medium Term Plan-Reg(H-IDCW),7/22/2024 12:00:00 AM,12.8222
7686,Aditya Birla SL Medium Term Plan-Reg(IDCW),7/22/2024 12:00:00 AM,15.241
31723,Aditya Birla SL Medium Term Plan-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,15.241
43454,Aditya Birla SL Medium Term Plan-Reg(Q-IDCW Reinv),7/22/2024 12:00:00 AM,12.4594
7685,Aditya Birla SL Medium Term Plan-Reg(Q-IDCW),7/22/2024 12:00:00 AM,12.4594
31752,Aditya Birla SL Mfg. Equity Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,34.77
31753,Aditya Birla SL Mfg. Equity Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,23.52
35442,Aditya Birla SL Mfg. Equity Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,23.52
30774,Aditya Birla SL Mfg. Equity Fund-Reg(G),7/22/2024 12:00:00 AM,31.92
31751,Aditya Birla SL Mfg. Equity Fund-Reg(IDCW),7/22/2024 12:00:00 AM,21.73
43457,Aditya Birla SL Mfg. Equity Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,21.73
417,Aditya Birla SL Midcap Fund(G),7/22/2024 12:00:00 AM,765.83
18277,Aditya Birla SL Midcap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,846.17
416,Aditya Birla SL Midcap Fund(IDCW),7/22/2024 12:00:00 AM,61.07
18276,Aditya Birla SL Midcap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,103.34
37307,Aditya Birla SL Midcap Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,61.07
35444,Aditya Birla SL Midcap Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,103.34
18285,Aditya Birla SL MNC Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1526.95
18284,Aditya Birla SL MNC Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,488.28
35433,Aditya Birla SL MNC Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,488.28
425,Aditya Birla SL MNC Fund-Reg(G),7/22/2024 12:00:00 AM,1381.39
20910,Aditya Birla SL MNC Fund-Reg(IDCW),7/22/2024 12:00:00 AM,238.58
424,Aditya Birla SL MNC Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,238.58
393,Aditya Birla SL Money Manager Fund(DD-IDCW),7/22/2024 12:00:00 AM,100.0695
18173,Aditya Birla SL Money Manager Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,100.0696
394,Aditya Birla SL Money Manager Fund(G),7/22/2024 12:00:00 AM,344.7545
18172,Aditya Birla SL Money Manager Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,348.8126
45519,Aditya Birla SL Money Manager Fund(W-IDCW Reinv),7/22/2024 12:00:00 AM,100.1357
35420,Aditya Birla SL Money Manager Fund(W-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,100.1368
392,Aditya Birla SL Money Manager Fund(W-IDCW),7/22/2024 12:00:00 AM,100.1357
18171,Aditya Birla SL Money Manager Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,100.1368
389,Aditya Birla SL Money Manager Fund-Ret(DD-IDCW),7/22/2024 12:00:00 AM,100.0695
391,Aditya Birla SL Money Manager Fund-Ret(G),7/22/2024 12:00:00 AM,424.9177
390,Aditya Birla SL Money Manager Fund-Ret(W-IDCW),7/22/2024 12:00:00 AM,103.8093
47418,Aditya Birla SL Multi Asset Allocation Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,14.0172
47682,Aditya Birla SL Multi Asset Allocation Fund(IDCW Reinvest)-Direct Plan,7/22/2024 12:00:00 AM,14.018
47419,Aditya Birla SL Multi Asset Allocation Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.018
47416,Aditya Birla SL Multi Asset Allocation Fund-Reg(G),7/22/2024 12:00:00 AM,13.691
47681,Aditya Birla SL Multi Asset Allocation Fund-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,13.1481
47417,Aditya Birla SL Multi Asset Allocation Fund-Reg(IDCW),7/22/2024 12:00:00 AM,13.1481
45478,Aditya Birla SL Multi-Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,20.13
45479,Aditya Birla SL Multi-Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,20.13
45476,Aditya Birla SL Multi-Cap Fund-Reg(G),7/22/2024 12:00:00 AM,19.17
45477,Aditya Birla SL Multi-Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,19.18
46958,Aditya Birla SL Multi-Index FoF(G)-Direct Plan,7/22/2024 12:00:00 AM,15.164
46959,Aditya Birla SL Multi-Index FoF(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.1647
47060,Aditya Birla SL Multi-Index FoF(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,15.1647
46956,Aditya Birla SL Multi-Index FoF-Reg(G),7/22/2024 12:00:00 AM,15.0589
47059,Aditya Birla SL Multi-Index FoF-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,15.0591
46957,Aditya Birla SL Multi-Index FoF-Reg(IDCW),7/22/2024 12:00:00 AM,15.0591
45983,Aditya Birla SL NASDAQ 100 FOF(G)-Direct Plan,7/22/2024 12:00:00 AM,13.5251
46089,Aditya Birla SL NASDAQ 100 FOF(IDCW Reinvest)-Direct Plan,7/22/2024 12:00:00 AM,13.527
45984,Aditya Birla SL NASDAQ 100 FOF(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.527
45711,Aditya Birla SL NASDAQ 100 FOF-Reg(G),7/22/2024 12:00:00 AM,13.3762
46029,Aditya Birla SL NASDAQ 100 FOF-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,13.3751
45982,Aditya Birla SL NASDAQ 100 FOF-Reg(IDCW),7/22/2024 12:00:00 AM,13.3751
46120,Aditya Birla SL Nifty 200 Momentum 30 ETF,7/22/2024 12:00:00 AM,35.6004
46122,Aditya Birla SL Nifty 200 Quality 30 ETF,7/22/2024 12:00:00 AM,22.1668
45546,Aditya Birla SL Nifty 50 Equal Weight Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,17.7389
45579,Aditya Birla SL Nifty 50 Equal Weight Index Fund(IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,17.7391
45547,Aditya Birla SL Nifty 50 Equal Weight Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,17.7391
44741,Aditya Birla SL Nifty 50 Equal Weight Index Fund-Reg(G),7/22/2024 12:00:00 AM,17.3867
45578,Aditya Birla SL Nifty 50 Equal Weight Index Fund-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,17.3865
45545,Aditya Birla SL Nifty 50 Equal Weight Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,17.3865
12811,Aditya Birla SL Nifty 50 ETF,7/22/2024 12:00:00 AM,28.0502
18261,Aditya Birla SL Nifty 50 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,250.7429
18260,Aditya Birla SL Nifty 50 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,25.9228
35437,Aditya Birla SL Nifty 50 Index Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,25.9228
407,Aditya Birla SL Nifty 50 Index Fund-Reg(G),7/22/2024 12:00:00 AM,246.0133
31760,Aditya Birla SL Nifty 50 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,25.1404
406,Aditya Birla SL Nifty 50 Index Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,25.1404
34434,Aditya Birla SL Nifty Bank ETF,7/22/2024 12:00:00 AM,52.9866
45695,Aditya Birla SL Nifty Healthcare ETF,7/22/2024 12:00:00 AM,13.388
45697,Aditya Birla SL Nifty IT ETF,7/22/2024 12:00:00 AM,41.5
45430,Aditya Birla SL Nifty Midcap 150 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,23.7264
45431,Aditya Birla SL Nifty Midcap 150 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,23.7261
45518,Aditya Birla SL Nifty Midcap 150 Index Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,23.7261
44738,Aditya Birla SL Nifty Midcap 150 Index Fund-Reg(G),7/22/2024 12:00:00 AM,23.2285
45475,Aditya Birla SL Nifty Midcap 150 Index Fund-Reg(IDCW Reinv),7/22/2024 12:00:00 AM,23.2251
45429,Aditya Birla SL Nifty Midcap 150 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,23.2251
38262,Aditya Birla SL Nifty Next 50 ETF,7/22/2024 12:00:00 AM,74.7864
46362,Aditya Birla SL Nifty Next 50 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,17.8348
46363,Aditya Birla SL Nifty Next 50 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,17.8239
46360,Aditya Birla SL Nifty Next 50 Index Fund-Reg(G),7/22/2024 12:00:00 AM,17.539
46361,Aditya Birla SL Nifty Next 50 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,17.5549
48469,Aditya Birla SL Nifty PSE ETF,7/22/2024 12:00:00 AM,11.1209
46307,Aditya Birla SL Nifty SDL Apr 2027 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.5212
46308,Aditya Birla SL Nifty SDL Apr 2027 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.521
46112,Aditya Birla SL Nifty SDL Apr 2027 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.4328
46306,Aditya Birla SL Nifty SDL Apr 2027 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.4328
45896,Aditya Birla SL Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.5257
45897,Aditya Birla SL Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.5259
45732,Aditya Birla SL Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.4737
45895,Aditya Birla SL Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.4745
46924,Aditya Birla SL Nifty SDL Sep 2025 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.3993
46925,Aditya Birla SL Nifty SDL Sep 2025 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.3991
46892,Aditya Birla SL Nifty SDL Sep 2025 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.3651
46923,Aditya Birla SL Nifty SDL Sep 2025 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.3651
47746,Aditya Birla SL Nifty SDL Sep 2027 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.1611
47747,Aditya Birla SL Nifty SDL Sep 2027 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.1607
46893,Aditya Birla SL Nifty SDL Sep 2027 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.1233
47745,Aditya Birla SL Nifty SDL Sep 2027 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.1233
45407,Aditya Birla SL Nifty Smallcap 50 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,21.0447
45543,Aditya Birla SL Nifty Smallcap 50 Index Fund(IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,21.041
45408,Aditya Birla SL Nifty Smallcap 50 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,21.041
44737,Aditya Birla SL Nifty Smallcap 50 Index Fund-Reg(G),7/22/2024 12:00:00 AM,20.6017
46028,Aditya Birla SL Nifty Smallcap 50 Index Fund-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,20.6037
45406,Aditya Birla SL Nifty Smallcap 50 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,20.6037
41668,Aditya Birla SL Overnight Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1000.02
41667,Aditya Birla SL Overnight Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1321.3815
43456,Aditya Birla SL Overnight Fund(M-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,1004.2335
41670,Aditya Birla SL Overnight Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1004.2335
41669,Aditya Birla SL Overnight Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1000.5088
41664,Aditya Birla SL Overnight Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1000.02
41518,Aditya Birla SL Overnight Fund-Reg(G),7/22/2024 12:00:00 AM,1312.6044
43455,Aditya Birla SL Overnight Fund-Reg(M-IDCW Reinv),7/22/2024 12:00:00 AM,1004.1622
41666,Aditya Birla SL Overnight Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,1004.1622
41665,Aditya Birla SL Overnight Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,1000.541
43899,Aditya Birla SL Pharma & Healthcare Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,30.92
43900,Aditya Birla SL Pharma & Healthcare Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,23
44049,Aditya Birla SL Pharma & Healthcare Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,23
